DATA;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2018-08-29;20:55:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA JOAQUIM NABUCO;;;ENF A FACULDADE MAURICIO NASSAU ANTES DA PONTE DA CAPUNGA SENTIDO JOSE OSORIO;RUA JOAQUIM NABUCO;;ENF A FACULDADE MAURICIO NASSAU ANTES DA PONTE DA CAPUNGA SENTIDO JOSE OSORIO;MADALENA;;;COLISÃO;ONIBUS X AUTO;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-29;21:55:00;COM VÍTIMA;FINALIZADA;ENGENHO DO MEIO;RUA ANTONIO CURADO;;;;RUA ANTONIO CURADO;; ;ENGENHO DO MEIO;;;COLISÃO;COLISÃO COM VITIMA;1;;1;;;;;;;1;;;;;;;;;;;;;;
2018-08-29;22:57:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;VIADUTO TANCREDO NEVES;;;NA DECIDA DO VIADUTO TRANQUEDO NEVES SENTIDO AV RECIFE BOA VIAGEM DECENDO PARA PEGAR A MASCARENHA DE MORAS;VIADUTO TANCREDO NEVES;;NA DECIDA DO VIADUTO TRANQUEDO NEVES SENTIDO AV RECIFE BOA VIAGEM DECENDO PARA PEGAR A MASCARENHA DE MORAS;IMBIRIBEIRA;;;CHOQUE;HONDA CIVIV X GELO-BAIANO;1;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-29;23:46:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;;;ENF A PADARIA LA ROQUE;RUA LEANDRO BARRETO;;ENF A PADARIA LA ROQUE;JARDIM SÃO PAULO;;;COLISÃO;DUAS MOTOS;;2;;;;;;;;2;;;;;;;;;;;;;;
2018-08-30;00:11:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV SAO PAULO;;;EM BAIXO DO PONTILHÃO, NA ENTRADA DA ESTAÇÃO WERNECK;AV SAO PAULO;;EM BAIXO DO PONTILHÃO, NA ENTRADA DA ESTAÇÃO WERNECK;JARDIM SÃO PAULO;;;COLISÃO;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;06:37:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;4264;;SENT. BOA VIAGEM, EM FRENTE FACEIMAGEM;AV GOVERNADOR AGAMENON MAGALHAES;4264;SENT. BOA VIAGEM, EM FRENTE FACEIMAGEM;DERBY;;;COLISÃO;DOIS AUTOS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;07:06:00;SEM VÍTIMA;FINALIZADA;FUNDÃO;AV BEBERIBE;3182;;E/F A IGREJA QUADRANGULAR, SENTIDO ENCRUZILHADA;AV BEBERIBE;3182;E/F A IGREJA QUADRANGULAR, SENTIDO ENCRUZILHADA;FUNDÃO;;;COLISÃO;SEM VÍTIMAS;3;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;07:46:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV NORTE;;RUA TREZE DE MAIO;COM A RUA TREZE DE MAI, EM FRENTE DA OFICINA TATY KAR;AV NORTE;;COM A RUA TREZE DE MAI, EM FRENTE DA OFICINA TATY KAR;SANTO AMARO;;;COLISÃO;DOIS AUTOS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;08:52:00;SEM VÍTIMA;CANCELADA;AFOGADOS;AV SUL;;;NO SEMÁFORO 320;AV SUL;;NO SEMÁFORO 320;AFOGADOS;;;COLISÃO;COLISÃO SEM VÍTIMA;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-30;08:36:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;AV MARIO ALVARES PEREIRA DE LYRA;323;;EM FRENTE AO CANAL DO CAVOUCO;AV MARIO ALVARES PEREIRA DE LYRA;323;EM FRENTE AO CANAL DO CAVOUCO;IPUTINGA;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;08:58:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV RECIFE;5583;;SENTIDO BOA VIAGEM EM FRENTE AO POSTO BR;AV RECIFE;5583;SENTIDO BOA VIAGEM EM FRENTE AO POSTO BR;JARDIM SÃO PAULO;;;COLISÃO;COLISÃO SEM VITIMAS;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-30;09:11:00;COM VÍTIMA;FINALIZADA;IPUTINGA;EST DO BARBALHO;;AV MAURICIO DE NASSAU;COM A AV. MAURÍCIO DE NASSAU, SEMÁFORO 246;EST DO BARBALHO;;COM A AV. MAURÍCIO DE NASSAU, SEMÁFORO 246;IPUTINGA;;;COLISÃO;COLISÃO COM VÍTIMA, AUTO E MOTO.;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-30;09:27:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;4775;;EM FRENTE AO EMPRESARIAL ISAAC NEWTON / SENTIDO OLINDA;AV GOVERNADOR AGAMENON MAGALHAES;4775;EM FRENTE AO EMPRESARIAL ISAAC NEWTON / SENTIDO OLINDA;ILHA DO LEITE;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;09:52:00;SEM VÍTIMA;FINALIZADA;JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;;;EM CIMA DO VIADUTO/ SENTIDO CIDADE;VIADUTO CAPITAO TEMUDO;;EM CIMA DO VIADUTO/ SENTIDO CIDADE;JOANA BEZERRA;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;10:00:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA LE PARC;100;;EM FRENTE AO CONDOMINIO LE PARC;RUA LE PARC;100;EM FRENTE AO CONDOMINIO LE PARC;IMBIRIBEIRA;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;10:29:00;SEM VÍTIMA;FINALIZADA;PINA;PTE AGAMENON MAGALHAES;;;SOBRE A PONTE;PTE AGAMENON MAGALHAES;;SOBRE A PONTE;PINA;;;COLISÃO;COLISÃO ENTRE DOIS AUTOS SEM VÍTIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;11:58:00;SEM VÍTIMA;CANCELADA;PORTO DA MADEIRA;RUA DR TRINDADE HENRIQUE;204;;RUA EM FRENTE AO POSTO PETROX DA AV BEBERIBE;RUA DR TRINDADE HENRIQUE;204;RUA EM FRENTE AO POSTO PETROX DA AV BEBERIBE;PORTO DA MADEIRA;;;COLISÃO;SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;12:23:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PROFESSOR RUI BATISTA;2352;AV ENG DOMINGOS FERREIRA;NA ESQUINA DO BRADESCO DA AV ENG DOMINGOS FERREIRA;RUA PROFESSOR RUI BATISTA;2352;NA ESQUINA DO BRADESCO DA AV ENG DOMINGOS FERREIRA;BOA VIAGEM;;;COLISÃO;SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;12:25:00;SEM VÍTIMA;CANCELADA;AFOGADOS;AV SUL;;;E/F AO SENMAFORO 205 PROX AO FEIRAO DE CARRO;AV SUL;;E/F AO SENMAFORO 205 PROX AO FEIRAO DE CARRO;AFOGADOS;;;COLISÃO;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;12:42:00;SEM VÍTIMA;CANCELADA;CASA AMARELA;RUA CASA AMARELA;;;EM FRENTE AO MERCADO MUNICIPAL DE CASA AMARELA;RUA CASA AMARELA;;EM FRENTE AO MERCADO MUNICIPAL DE CASA AMARELA;CASA AMARELA;;;COLISÃO;SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;12:50:00;SEM VÍTIMA;CANCELADA;BONGI;RUA PROFESSOR MARIO RAMOS;138;RUA ANALANDIA;CRUZAMENTO COM RUA ANALANDIA, PROX. AO TROCAO DA ABDIAS DE CARVALHO;RUA PROFESSOR MARIO RAMOS;138;CRUZAMENTO COM RUA ANALANDIA, PROX. AO TROCAO DA ABDIAS DE CARVALHO;BONGI;;;COLISÃO;DOIS AUTOS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;13:32:00;SEM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;;;EM FRENTE AO CAMPO DO ARRUDA;AV BEBERIBE;;EM FRENTE AO CAMPO DO ARRUDA;ARRUDA;;;COLISÃO;DOIS AUTOS E UMA MOTO S/V;2;1;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;14:28:00;SEM VÍTIMA;CANCELADA;CASA AMARELA;RUA SENADOR SOARES MEIRELES;34;;PROX. AO BRAS CARNES;RUA SENADOR SOARES MEIRELES;34;PROX. AO BRAS CARNES;CASA AMARELA;;;COLISÃO;DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;14:37:00;SEM VÍTIMA;FINALIZADA;TEJIPIÓ;AV LIBERDADE;;;EM FRENTE AO CEMITERIO PARQUE DAS FLORES;AV LIBERDADE;;EM FRENTE AO CEMITERIO PARQUE DAS FLORES;TEJIPIÓ;;;COLISÃO;AUTO E ONIBUS ;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-30;14:49:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO EMPRESARIAL ISAAC NEWTON;AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE AO EMPRESARIAL ISAAC NEWTON;ILHA DO LEITE;;;COLISÃO;COLISÃO SEM VITIMA;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-30;16:43:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;6133;;EM FRENTE A LOCADORA FOCO ALUGUEL DE CARROS,SENT/PRAZERES;AV MARECHAL MASCARENHAS DE MORAES;6133;EM FRENTE A LOCADORA FOCO ALUGUEL DE CARROS,SENT/PRAZERES;IMBIRIBEIRA;;;COLISÃO;SEM VITMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;17:51:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;;;APÓS A ENTRADA DO BARRO / E/F A IGREJA MUNDIAL DE JESUS CRISTO / PROXIMIDADES DA CRECHE ESCOLA RECIFE PRESIDENTE TANC NEVES;AV DR JOSE RUFINO;;APÓS A ENTRADA DO BARRO / E/F A IGREJA MUNDIAL DE JESUS CRISTO / PROXIMIDADES DA CRECHE ESCOLA RECIFE PRESIDENTE TANC NEVES;BARRO;;;COLISÃO;ENTRE AUTO E ÔNIBUS. S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-30;17:51:00;SEM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;ENF AO HOSPITAL PORTUGUES SENTIDO BOA VIAGEM // VIA LOCAL;AV GOVERNADOR AGAMENON MAGALHAES;;ENF AO HOSPITAL PORTUGUES SENTIDO BOA VIAGEM // VIA LOCAL;PAISSANDU;;;COLISÃO;PRISNA X HILUX;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;17:52:00;SEM VÍTIMA;CANCELADA;DERBY;RUA HENRIQUE DIAS;;;EM FRENTE A FUNDAÇÃO JOAQUIM NAMBUCO;RUA HENRIQUE DIAS;;EM FRENTE A FUNDAÇÃO JOAQUIM NAMBUCO;DERBY;;;COLISÃO;COLISAO ENTRE DOIS AUTOS SEM VITIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;18:14:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;SEMÁFORO 155 - CRUZANDO A RUA RIBEIRO DE BRITO / E/F A FAMÍLIA JULIANO;AV ENGENHEIRO DOMINGOS FERREIRA;;SEMÁFORO 155 - CRUZANDO A RUA RIBEIRO DE BRITO / E/F A FAMÍLIA JULIANO;BOA VIAGEM;;;COLISÃO;ENTRE AUTO E ÔNIBUS. S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-30;18:20:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;;;POSTO SHELL;RUA ERNESTO DE PAULA SANTOS;;POSTO SHELL;BOA VIAGEM;;;COLISÃO;COLISÃO COM VITIA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-30;22:55:00;SEM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;;;E/F A GL VEÍCULOS E PROVEL VISTORIA // SNT SUB;AV CAXANGA;;E/F A GL VEÍCULOS E PROVEL VISTORIA // SNT SUB;CAXANGÁ;;;COLISÃO;ENTRE 2 AUTOS. S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-30;23:59:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA TREZE DE MAIO;;RUA BARROS BARRETO;CRUZ COM A R BARROS BARRETO / E/F AO COLÉGIO JOSÉ MARIA E PRÓX AO CEMITÉRIO DOS INGLESES;RUA TREZE DE MAIO;;CRUZ COM A R BARROS BARRETO / E/F AO COLÉGIO JOSÉ MARIA E PRÓX AO CEMITÉRIO DOS INGLESES;SANTO AMARO;;;COLISÃO;ENTRE AUTO E ÔNIBUS. S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;07:03:00;COM VÍTIMA;FINALIZADA;IBURA;AV RIO SAO FRANCISCO;;;EM FRENTE A ESCOLA POLIVALENTE;AV RIO SAO FRANCISCO;;EM FRENTE A ESCOLA POLIVALENTE;IBURA;;;COLISÃO;moto e auto;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-31;07:22:00;SEM VÍTIMA;FINALIZADA;DERBY;RUA JENER DE SOUZA;;;EM FRENTE AO QUARTEL DO DERBY / SENT;RUA JENER DE SOUZA;;EM FRENTE AO QUARTEL DO DERBY / SENT;DERBY;;;COLISÃO;DOIS AUTOS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;07:25:00;SEM VÍTIMA;FINALIZADA;HIPÓDROMO;RUA DONA ELVIRA;316;EST BELEM;CRUZ COM ESTRADA DE BELEM EM FRENTE A QUITANDARIA;RUA DONA ELVIRA;316;CRUZ COM ESTRADA DE BELEM EM FRENTE A QUITANDARIA;HIPÓDROMO;;;COLISÃO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;07:50:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;2393;;APOS A IGREJA DO BARRO;AV DR JOSE RUFINO;2393;APOS A IGREJA DO BARRO;BARRO;;;COLISÃO;COLISAO ENTRE ONIBUS E AUTO S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;09:19:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;;;ESQUINA DO CURSO DE INGLES WIZARD;RUA REAL DA TORRE;;ESQUINA DO CURSO DE INGLES WIZARD;MADALENA;;;COLISÃO;;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;09:24:00;SEM VÍTIMA;FINALIZADA;PRADO;RUA GOMES TABORDA;318;;AO LADO DO MURO JOCKEY;RUA GOMES TABORDA;318;AO LADO DO MURO JOCKEY;PRADO;;;COLISÃO;CAMINHAO E AUTO;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-31;09:27:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA PRINCESA IZABEL;;RUA DA UNIAO;CRUZ COM ARUA DA UNIÃO EM FRENTE A CASA LOTERICA PRINCESA IZABEL;RUA PRINCESA IZABEL;;CRUZ COM ARUA DA UNIÃO EM FRENTE A CASA LOTERICA PRINCESA IZABEL;BOA VISTA;;;COLISÃO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;09:54:00;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;C SANTA RITA;;;SENTIDO CENTRO EM FRENTE AO PREDIO DA GRANDE RECIFE;C SANTA RITA;;SENTIDO CENTRO EM FRENTE AO PREDIO DA GRANDE RECIFE;SANTO ANTÔNIO;;;COLISÃO;COLISÃO SEM VITIMAS;;;;;;1;1;;;0;;;;;;;;;;;;;;
2018-08-31;10:04:00;SEM VÍTIMA;FINALIZADA;AFLITOS;RUA PAULINO GOMES DE SOUZA;;;RUA BELARDO;RUA PAULINO GOMES DE SOUZA;;RUA BELARDO;AFLITOS;;;COLISÃO;SEM VÍTIMA;1;;;;;;;1;;0;;;;;;;;;;;;;;
2018-08-31;10:07:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV RECIFE;;;NA SAIDA DE JARDIM SAO PAULO NO SEMAFORO 261;AV RECIFE;;NA SAIDA DE JARDIM SAO PAULO NO SEMAFORO 261;JARDIM SÃO PAULO;;;COLISÃO;CLISAO ENTRE ONIBUS E AUTO S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;10:27:00;SEM VÍTIMA;FINALIZADA;GRAÇAS;RUA PAULINO GOMES DE SOUZA;;;RUA BELARDO;RUA PAULINO GOMES DE SOUZA;;RUA BELARDO;GRAÇAS;;;COLISÃO;COLISÃO ENTRE VIATURA DA GMR X KOMBI;1;;;;;;;1;;0;;;;;;;;;;;;;;
2018-08-31;10:14:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DO HOSPICIO;;;EM FRENTE AO HOSPITAL MILITAR;RUA DO HOSPICIO;;EM FRENTE AO HOSPITAL MILITAR;SANTO AMARO;;;COLISÃO;ONIBUS E VEICULO DO EXERCITO;;;;;;1;;1;;0;;;;;;;;;;;;;;
2018-08-31;11:06:00;COM VÍTIMA;CANCELADA;AFLITOS;RUA REGUEIRA COSTA;350;RUA TELES JUNIOR;CRUZ COM A RUA TELE JUNIOR EM FRENTE AO EDIFICIO QUINTA DAS LARANJEIRAS;RUA REGUEIRA COSTA;350;CRUZ COM A RUA TELE JUNIOR EM FRENTE AO EDIFICIO QUINTA DAS LARANJEIRAS;AFLITOS;;;COLISÃO;COLISÃO COM VITIMA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-31;11:37:00;SEM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;220;;SENTIDO AEROPORTO EM FRENTE A LOJA RECIFE AR;AV RECIFE;220;SENTIDO AEROPORTO EM FRENTE A LOJA RECIFE AR;AREIAS;;;COLISÃO;COLISÃO SEM VITIMAS;3;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;12:20:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;1292;;EM FRENTE AO CARREFOUR ,SENT/PARNAMIRIM;RUA JOSE BONIFACIO;1292;EM FRENTE AO CARREFOUR ,SENT/PARNAMIRIM;TORRE;;;COLISÃO;SEM VITIMAS ,GM VAI FAZER O B.O;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;13:12:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;EM FRENTE AO HOSPITAL N.S DAS GRAÇAS, SEMAFORO 129;AV ENGENHEIRO DOMINGOS FERREIRA;;EM FRENTE AO HOSPITAL N.S DAS GRAÇAS, SEMAFORO 129;BOA VIAGEM;;;COLISÃO;DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;13:30:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;AO LADO DO BOMPREÇO ,VIA LOCAL SENT/Santo amaro;AV GOVERNADOR AGAMENON MAGALHAES;;AO LADO DO BOMPREÇO ,VIA LOCAL SENT/Santo amaro;DERBY;;;COLISÃO;SEM VITIMA.;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;13:34:00;SEM VÍTIMA;FINALIZADA;DERBY;AV RUI BARBOSA;;;AO LADO DA PRAÇA DO ENTRONCAMENTO, E EM FRENTE AO SANTADER;AV RUI BARBOSA;;AO LADO DA PRAÇA DO ENTRONCAMENTO, E EM FRENTE AO SANTADER;DERBY;;;ENGAVETAMENTO;TRES AUTOS S/V;3;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;13:36:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;1235;;EM FRENTE A FARMACIA PAGUE MENOS;RUA ERNESTO DE PAULA SANTOS;1235;EM FRENTE A FARMACIA PAGUE MENOS;BOA VIAGEM;;;COLISÃO;SEM VITIMAS.;1;1;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;14:03:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;731;;EM FRENTE A PLAZA VEÍCULO / SENTIDO CIDADE;AV CAXANGA;731;EM FRENTE A PLAZA VEÍCULO / SENTIDO CIDADE;CORDEIRO;;;COLISÃO;COLISÃO SEM VÍTIMA;3;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;14:21:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ARRAIAL;;;EM FRENTE AO COLEGIO ESTADUAL DON VITAL;EST DO ARRAIAL;;EM FRENTE AO COLEGIO ESTADUAL DON VITAL;CASA AMARELA;;;COLISÃO COM CICLISTA;COM UMA VITMA,GM NO LOCAL;1;;;1;;;;;;1;;;;;;;;;;;;;;
2018-08-31;14:37:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOAO DE DEUS;153;RUA PIO IX;ESQUINA COM A RUA PIO IX;RUA JOAO DE DEUS;153;ESQUINA COM A RUA PIO IX;TORRE;;;COLISÃO;COM UMA VITIMA JÁ SOCORRIDA PELO SAMU;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-31;14:38:00;SEM VÍTIMA;CANCELADA;ÁGUA FRIA;AV BEBERIBE;2090;;PROX. AO MERCADO PUBLICO, NA FEIRA NOVA DE AGUA FRIA;AV BEBERIBE;2090;PROX. AO MERCADO PUBLICO, NA FEIRA NOVA DE AGUA FRIA;ÁGUA FRIA;;;COLISÃO;AUTO E ONIBUS ;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;14:50:00;SEM VÍTIMA;FINALIZADA;BONGI;RUA SANTA EDWIRGES;295;RUA PADRE TEOFILO TWORZ;EM FRENTE AO CALNAL, CRUZAMENTO COM RUA PADRE TEOFILO TWORZ;RUA SANTA EDWIRGES;295;EM FRENTE AO CALNAL, CRUZAMENTO COM RUA PADRE TEOFILO TWORZ;BONGI;;;COLISÃO;DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;14:58:00;COM VÍTIMA;CANCELADA;CASA AMARELA;RUA PADRE LEMOS;522;;EM FRENTE A FERREIRA PINTO,;RUA PADRE LEMOS;522;EM FRENTE A FERREIRA PINTO,;CASA AMARELA;;;COLISÃO;COM UMA VITIMA SAMU JÁ ACIONAdo;1;1;;;;;;;;1;;;;;;;;;;;;;;
2018-08-31;15:17:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV RECIFE;;;EM FRENTE AO SAL E BRASA, SENTIDO BR101;AV RECIFE;;EM FRENTE AO SAL E BRASA, SENTIDO BR101;IMBIRIBEIRA;;;COLISÃO;AUTO E CARRETA S/V;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-31;15:55:00;SEM VÍTIMA;CANCELADA;MADALENA;RUA BENFICA;;;EM FRENTE AO DPCA, E AO MARTELINHO DE OURO, SENTIDO DERBY;RUA BENFICA;;EM FRENTE AO DPCA, E AO MARTELINHO DE OURO, SENTIDO DERBY;MADALENA;;;COLISÃO;DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;16:59:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA PROFESSOR JOAO MEDEIROS;;;PROX. AO SUBWAY, SEMAFORO 332;RUA PROFESSOR JOAO MEDEIROS;;PROX. AO SUBWAY, SEMAFORO 332;BOA VIAGEM;;;COLISÃO;DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;17:34:00;SEM VÍTIMA;CANCELADA;IPUTINGA;AV PROFESSOR MORAES REGO;749;;EM FRENTE A EMPRESA NECTAR;AV PROFESSOR MORAES REGO;749;EM FRENTE A EMPRESA NECTAR;IPUTINGA;;;COLISÃO;SEM VITIMAS;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;18:37:00;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;RUA MADRE DEUS;;AV ALFREDO LISBOA;CRUZAMENTO COM ALFREDO LISBOA PROX A PONTE SEMAFORO 477;RUA MADRE DEUS;;CRUZAMENTO COM ALFREDO LISBOA PROX A PONTE SEMAFORO 477;BAIRRO DO RECIFE;;;COLISÃO;HONDA CIVIC X ONIBUS GLOBO;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-08-31;18:38:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA JOQEUIM NABUCO;CRUZ COM A R JOAQUIM NABUCO/ ESQUINA COM O HOSPITAL DA RESTAURAÇÃO;AV GOVERNADOR AGAMENON MAGALHAES;;CRUZ COM A R JOAQUIM NABUCO/ ESQUINA COM O HOSPITAL DA RESTAURAÇÃO;DERBY;;;COLISÃO;ENTRE AUTO E CAMINHÃO. S/V / GMS NO LOCAL PARA FAZER A OCORRÊNCIA;1;;;;;;1;;;0;;;;;;;;;;;;;;
2018-08-31;20:02:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;;;ENF AO ATACADO DOS PRESENTES;RUA JOSE BONIFACIO;;ENF AO ATACADO DOS PRESENTES;TORRE;;;COLISÃO;HB 20 X AUTO OBS- SUSPEITA DE EMBRIAGUEZ;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;20:12:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;RUA PADRE ROMA;S/N;;XX;RUA PADRE ROMA;S/N;XX;PARNAMIRIM;;;COLISÃO;PROXIMO DO BAR FITEIRO;1;1;;;;;;;;2;;;;;;;;;;;;;;
2018-08-31;20:31:00;SEM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;622;;E/F A ASSEMBLÉIA DE DEUS;RUA NOVA DESCOBERTA;622;E/F A ASSEMBLÉIA DE DEUS;NOVA DESCOBERTA;;;COLISÃO;ENTRE AUTO E MOTO. S/V;1;1;;;;;;;;0;;;;;;;;;;;;;;
2018-08-31;20:36:00;SEM VÍTIMA;CANCELADA;DERBY;RUA PAISSANDU;767;;ENF AO HOSPITAL CAPIBARIBE;RUA PAISSANDU;767;ENF AO HOSPITAL CAPIBARIBE;DERBY;;;COLISÃO;DOIS AUTO;2;;;;;;;;;0;;;;;;;;;;;;;;
