data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimas_fatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
10/11/2020;09:37:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
10/11/2020;09:45:00;COM VÍTIMA;PINA;AV HERCULANO BANDEIRA;COLISÃO TRASEIRA;;2;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
10/11/2020;12:46:00;COM VÍTIMA;HIPÓDROMO;EST DE BELEM;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6b;;2020
10/11/2020;14:48:00;COM VÍTIMA;PRADO;RUA GOMES TABORDA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
10/11/2020;19:44:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;ABALROAMENTO TRANSVERSAL;;1;;;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2020
10/11/2020;21:15:00;SEM VÍTIMA;BOA VISTA;RUA DA CONCEICAO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
10/11/2020;22:25:00;COM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ABALROAMENTO TRANSVERSAL;1;2;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
11/11/2020;08:24:00;COM VÍTIMA;IPUTINGA;AV MAURICIO DE NASSAU;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
11/11/2020;09:52:00;COM VÍTIMA;JIQUIÁ;RUA SAO MIGUEL;COLISÃO COM CICLISTA;;1;1;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;40 km/h;2020
11/11/2020;10:42:00;COM VÍTIMA;SANTO AMARO;RUA DOS PALMARES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
11/11/2020;11:29:00;COM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;2020
11/11/2020;12:25:00;COM VÍTIMA;SANTO AMARO;RUA DOS PALMARES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;;Seca;Outros;Não existe;R-6a;;2020
11/11/2020;14:12:00;SEM VÍTIMA;AFOGADOS;RUA MOTOCOLOMBO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;;2020
11/11/2020;14:28:00;COM VÍTIMA;CAMPO GRANDE;RUA VISCONDE DE CAIRU;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
11/11/2020;18:11:00;COM VÍTIMA;TAMARINEIRA;AV NORTE;ABALROAMENTO LONGITUDINAL;;2;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
11/11/2020;20:21:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;;1;;;1;;;;1;;;;;;;;;;2020
11/11/2020;20:45:00;COM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
12/11/2020;05:38:00;SEM VÍTIMA;PINA;RUA NOGUEIRA DE SOUZA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
12/11/2020;07:09:00;COM VÍTIMA;JAQUEIRA;AV PARNAMIRIM;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Sem defeito;Ilegível;Seca;Perfeito estado;Agente;R-6a;;2020
12/11/2020;07:21:00;COM VÍTIMA;IMBIRIBEIRA;AV ENGENHEIRO ALVES DE SOUZA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
12/11/2020;07:45:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;;2020
12/11/2020;14:33:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2020
12/11/2020;15:40:00;COM VÍTIMA;IPUTINGA;RUA BOM PASTOR;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;;Seca;;Não existe;R-6b;;2020
12/11/2020;15:49:00;COM VÍTIMA;IPUTINGA;RUA BOM PASTOR;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
12/11/2020;16:18:00;;AFOGADOS;RUA SAO MIGUEL;COLISÃO;1;;;;1;;;;;;;;;;;;;;2020
12/11/2020;16:20:00;SEM VÍTIMA;IMBIRIBEIRA;RUA SARGENTO SILVINO DE MACEDO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
12/11/2020;17:00:00;COM VÍTIMA;IMBIRIBEIRA;AV DOM JOAO VI;COLISÃO FRONTAL;;2;;;;1;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Dê a preferência;50 km/h;2020
12/11/2020;20:14:00;COM VÍTIMA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
12/11/2020;21:31:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;CHOQUE OBJETO FIXO;;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
12/11/2020;23:53:00;COM VÍTIMA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
13/11/2020;01:33:00;COM VÍTIMA;BAIRRO DO RECIFE;CAIS DO APOLO;CHOQUE OBJETO FIXO;1;;;;;;;;1;;Bom;;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
13/11/2020;08:09:00;COM VÍTIMA;PRADO;RUA SANTA EDWIRGES;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;;Seca;Mal conservada;Faixa de retenção;R-4a;;2020
13/11/2020;09:32:00;COM VÍTIMA;PINA;AV HERCULANO BANDEIRA;COLISÃO;;2;;;;;;;1;;;;;;;;;;2020
13/11/2020;10:12:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;COLISÃO TRASEIRA;2;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-19;40 km/h;2020
13/11/2020;11:05:00;COM VÍTIMA;IBURA;RUA JORNALISTA EDSON REGIS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
13/11/2020;13:02:00;COM VÍTIMA;ÁGUA FRIA;RUA MANOEL SILVA;COLISÃO;;1;;;;1;;;1;;;;;;;;;;2020
13/11/2020;14:36:00;SEM VÍTIMA;TORRE;PTE ENGENHEIRO CANDIDO PINTO DE MELO;COLISÃO;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
13/11/2020;16:09:00;SEM VÍTIMA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
13/11/2020;16:42:00;COM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
13/11/2020;19:01:00;COM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
13/11/2020;20:32:00;SEM VÍTIMA;VÁRZEA;RUA VALE DO SIRIJI;COLISÃO;3;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Não há placas;;2020
13/11/2020;21:16:00;COM VÍTIMA;ILHA DO RETIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
14/11/2020;00:39:00;COM VÍTIMA;TORRE;RUA TOMAZ GONZAGA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Intermitente;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-4b;;2020
14/11/2020;08:01:00;COM VÍTIMA;ARRUDA;RUA SETE PECADOS;ABALROAMENTO LONGITUDINAL;;2;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;20 km/h;2020
14/11/2020;09:34:00;COM VÍTIMA;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
14/11/2020;09:37:00;COM VÍTIMA;CORDEIRO;AV CAXANGA;TOMBAMENTO;;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
14/11/2020;10:01:00;COM VÍTIMA;IPSEP;RUA JEAN EMILE FAVRE;COLISÃO COM CICLISTA;;1;1;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
14/11/2020;15:15:00;COM VÍTIMA;CABANGA;AV SUL;ATROPELAMENTO ANIMAL;;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
14/11/2020;16:27:00;COM VÍTIMA;JOANA BEZERRA;AV CENTRAL;ABALROAMENTO LONGITUDINAL;;1;;;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-26;;2020
14/11/2020;16:49:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;COLISÃO;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;2020
14/11/2020;17:00:00;COM VÍTIMA;CAJUEIRO;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
14/11/2020;17:56:00;SEM VÍTIMA;SANTO AMARO;RUA DOS PALMARES;COLISÃO;1;;;;;;1;;0;;;;;;;;;;2020
14/11/2020;19:07:00;COM VÍTIMA;BOA VIAGEM;RUA DEZ DE JULHO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
14/11/2020;21:13:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;3;;;;;;;;0;;;;;;;;;;2020
14/11/2020;21:41:00;COM VÍTIMA;ÁGUA FRIA;RUA DA REGENERACAO;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
15/11/2020;00:51:00;COM VÍTIMA;BOA VIAGEM;RUA ARTUR MUNIZ;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
15/11/2020;10:32:00;COM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;TOMBAMENTO;;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
15/11/2020;11:58:00;COM VÍTIMA;JORDÃO;AV MARIA IRENE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
15/11/2020;12:40:00;COM VÍTIMA;CAMPO GRANDE;EST DE BELEM;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
15/11/2020;12:49:00;COM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
15/11/2020;13:18:00;COM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
16/11/2020;01:32:00;COM VÍTIMA;AFOGADOS;RUA VINTE E UM DE ABRIL;ABALROAMENTO TRANSVERSAL;1;1;1;;;;;;1;;Bom;Intermitente;Incompleta;Seca;Perfeito estado;Outros;R-6a;;2020
16/11/2020;08:26:00;SEM VÍTIMA;FUNDÃO;AV BEBERIBE;COLISÃO;;1;;;1;;;;0;;;;;;;;;;2020
16/11/2020;09:44:00;COM VÍTIMA;ARRUDA;RUA MEM DE SA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
16/11/2020;11:58:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;;2020
16/11/2020;13:29:00;COM VÍTIMA;ESTÂNCIA;AV DR JOSE RUFINO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;60 km/h;2020
16/11/2020;15:35:00;COM VÍTIMA;IPUTINGA;AV MAURICIO DE NASSAU;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;40 km/h;2020
16/11/2020;15:42:00;COM VÍTIMA;ILHA DO RETIRO;EST DOS REMEDIOS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;;2020
16/11/2020;16:24:00;VÍTIMA FATAL;GRAÇAS;AV RUI BARBOSA;ABALROAMENTO TRANSVERSAL;1;2;;;;;;;1;1;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
16/11/2020;17:02:00;COM VÍTIMA;AFOGADOS;RUA VINTE E UM DE ABRIL;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
16/11/2020;17:36:00;COM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
16/11/2020;19:08:00;COM VÍTIMA;CASA AMARELA;RUA PADRE LEMOS;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
16/11/2020;19:47:00;COM VÍTIMA;ARRUDA;EST VELHA DE AGUA FRIA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
16/11/2020;23:11:00;SEM VÍTIMA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;COLISÃO;;1;;;;;1;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;;;2020
17/11/2020;06:53:00;COM VÍTIMA;PINA;AV BRASILIA FORMOSA;ATROPELAMENTO;;1;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
17/11/2020;07:50:00;COM VÍTIMA;ARRUDA;AV BEBERIBE;COLISÃO COM CICLISTA;;1;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
17/11/2020;08:08:00;COM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO COM CICLISTA;;;1;;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;2020
17/11/2020;08:14:00;COM VÍTIMA;CORDEIRO;AV CAXANGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Placas Pare;;2020
17/11/2020;09:01:00;COM VÍTIMA;SANTO AMARO;RUA ODORICO MENDES;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
17/11/2020;11:10:00;COM VÍTIMA;PAISSANDU;RUA PAISSANDU;ATROPELAMENTO;;1;;1;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
17/11/2020;11:43:00;COM VÍTIMA;TORREÃO;RUA DOM JOAO COSTA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Placas Pare;;2020
17/11/2020;14:51:00;COM VÍTIMA;SÃO JOSÉ;AV MARTINS DE BARROS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
17/11/2020;16:29:00;SEM VÍTIMA;SANTO AMARO;AV DR JAYME DA FONTE;CHOQUE;1;;;;;;;;0;;;;;;;;;;2020
17/11/2020;16:45:00;COM VÍTIMA;MADALENA;AV CAXANGA;ATROPELAMENTO;;;;1;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2020
17/11/2020;17:05:00;SEM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;2;1;;;;;;;0;;;;;;;;;;2020
17/11/2020;17:13:00;COM VÍTIMA;IPSEP;AV RECIFE;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
17/11/2020;17:21:00;COM VÍTIMA;VÁRZEA;AV CAXANGA;COLISÃO;4;;;;;;;;1;;;;;;;;;;2020
17/11/2020;17:18:00;COM VÍTIMA;BOA VIAGEM;RUA COPACABANA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;30 km/h;2020
17/11/2020;18:47:00;COM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;COLISÃO COM CICLISTA;;1;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
18/11/2020;06:37:00;SEM VÍTIMA;SÃO JOSÉ;TRV DO RAPOSO;COLISÃO;1;;;;;;1;;0;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;N/I;2020
18/11/2020;08:00:00;SEM VÍTIMA;ESPINHEIRO;RUA QUARENTA E OITO;COLISÃO TRASEIRA;;1;;;;;1;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2020
18/11/2020;08:24:00;COM VÍTIMA;BOA VIAGEM;RUA FRANCISCO DA CUNHA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
18/11/2020;08:31:00;COM VÍTIMA;SANTO AMARO;RUA DO POMBAL;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;30 km/h;2020
18/11/2020;08:40:00;COM VÍTIMA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Outros;Não há placas;60 km/h;2020
18/11/2020;09:31:00;COM VÍTIMA;MORRO DA CONCEIÇÃO;RUA DOIS DE FEVEREIRO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
18/11/2020;12:00:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
18/11/2020;12:41:00;COM VÍTIMA;AREIAS;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
18/11/2020;16:56:00;COM VÍTIMA;VÁRZEA;AV CAXANGA;ATROPELAMENTO;;;;1;1;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Faixa de pedestre;Não há placas;20 km/h;2020
18/11/2020;19:23:00;COM VÍTIMA;JORDÃO;AV MARIA IRENE;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;;2020
18/11/2020;19:48:00;SEM VÍTIMA;PARNAMIRIM;EST DO ENCANAMENTO;COLISÃO;3;;;;;;;;0;;;;;;;;;;2020
19/11/2020;16:08:00;COM VÍTIMA;IMBIRIBEIRA;RUA ITAJAI;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2020
19/11/2020;16:52:00;SEM VÍTIMA;CABANGA;AV ENGENHEIRO JOSE ESTELITA;COLISÃO;;;;;;1;1;;0;;Bom;Não existe;;Outros;Outros;Outros;Outras;N/I;2020
19/11/2020;17:30:00;COM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ATROPELAMENTO;;1;;1;;;;;1;;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;R-6a;;2020
19/11/2020;18:39:00;COM VÍTIMA;CAMPO GRANDE;EST DE BELEM;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;R-6a;30 km/h;2020
19/11/2020;21:08:00;SEM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;COLISÃO;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Outros;Não existe;R-6c;N/I;2020
19/11/2020;23:20:00;VÍTIMA FATAL;BEBERIBE;AV BEBERIBE;COLISÃO FRONTAL;;1;;;1;;;;1;1;Bom;Sem defeito;Perfeito estado;Seca;Mal conservada;Não existe;Não há placas;;2020
20/11/2020;01:01:00;COM VÍTIMA;BOA VIAGEM;RUA GENERAL EDSON AMANCIO RAMALHO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
20/11/2020;07:28:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
20/11/2020;08:18:00;VÍTIMA FATAL;DOIS IRMÃOS;RUA MANUEL DE MEDEIROS;COLISÃO FRONTAL;3;;;;;;;;;1;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
20/11/2020;10:23:00;COM VÍTIMA;APIPUCOS;RUA DE APIPUCOS;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
20/11/2020;15:07:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
20/11/2020;17:04:00;SEM VÍTIMA;ILHA DO LEITE;PTE JOSE DE BARROS LIMA;COLISÃO;;;;;;;;;0;;;;;;;;;;2020
20/11/2020;17:16:00;COM VÍTIMA;ILHA DO RETIRO;RUA SPORT CLUBE DO RECIFE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
20/11/2020;18:28:00;COM VÍTIMA;CABANGA;AV SUL;COLISÃO COM CICLISTA;;;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
20/11/2020;19:09:00;COM VÍTIMA;BONGI;EST DO BONGI;ATROPELAMENTO;;1;;1;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
21/11/2020;13:17:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
21/11/2020;16:36:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;60 km/h;2020
21/11/2020;16:47:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
21/11/2020;19:46:00;SEM VÍTIMA;ÁGUA FRIA;RUA SAO SEBASTIAO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
21/11/2020;23:20:00;SEM VÍTIMA;NOVA DESCOBERTA;AV NORTE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
21/11/2020;23:36:00;COM VÍTIMA;IPSEP;RUA JEAN EMILE FAVRE;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
22/11/2020;03:40:00;SEM VÍTIMA;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
