data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
14/04/2019;17:13:00;SEM VÍTIMA;SÃO JOSÉ;RUA IMPERIAL;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Incompleta;Molhada;Mal conservada;Outros;Outras;;2019
14/04/2019;19:14:00;COM VÍTIMA;MADALENA;RUA MONSENHOR JULIO MARIA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Placas Pare;;2019
14/04/2019;19:38:00;SEM VÍTIMA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
14/04/2019;19:48:00;SEM VÍTIMA;AREIAS;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
14/04/2019;20:15:00;SEM VÍTIMA;CORDEIRO;AV CAXANGA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2019
14/04/2019;21:11:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;;2;;;;;;;0;;;;;;;;;;2019
14/04/2019;22:10:00;SEM VÍTIMA;CASA AMARELA;RUA DR GENARO GUIMARAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
14/04/2019;22:42:00;COM VÍTIMA;IPSEP;RUA JEAN EMILE FAVRE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2019
15/04/2019;05:20:00;SEM VÍTIMA;PARNAMIRIM;RUA TITO ROSAS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;;2019
15/04/2019;07:02:00;SEM VÍTIMA;BOA VIAGEM;RUA PROF AURELIO DE CASTRO CAVALCANTI;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2019
15/04/2019;07:16:00;SEM VÍTIMA;BOA VISTA;RUA JOAO FERNANDES VIEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;;Não há placas;60 km/h;2019
15/04/2019;07:32:00;SEM VÍTIMA;CASA FORTE;EST DO ENCANAMENTO;COLISÃO FRONTAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2019
15/04/2019;07:33:00;COM VÍTIMA;BEBERIBE;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
15/04/2019;08:00:00;COM VÍTIMA;AFOGADOS;EST DO BONGI;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
15/04/2019;08:08:00;SEM VÍTIMA;;RUA QUINZE DE NOVEMBRO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
15/04/2019;09:01:00;SEM VÍTIMA;MADALENA;AV CAXANGA;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
15/04/2019;09:09:00;SEM VÍTIMA;MADALENA;EST DOS REMEDIOS;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
15/04/2019;09:24:00;SEM VÍTIMA;TORRÕES;RUA DR MIGUEL VIEIRA FERREIRA;ABALROAMENTO TRANSVERSAL;1;;;;;1;;;0;;Bom;Não existe;Incompleta;Seca;;Não existe;Outras;30 km/h;2019
15/04/2019;10:26:00;SEM VÍTIMA;CAMPO GRANDE;RUA JERONIMO VILELA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
15/04/2019;10:42:00;SEM VÍTIMA;CASA FORTE;AV FLOR DE SANTANA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
15/04/2019;10:57:00;SEM VÍTIMA;GRAÇAS;RUA DAS GRACAS;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
15/04/2019;10:56:00;SEM VÍTIMA;PINA;AV HERCULANO BANDEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
15/04/2019;11:04:00;SEM VÍTIMA;CAMPO GRANDE;RUA PRUDENTE DE MORAES;ABALROAMENTO TRANSVERSAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;40 km/h;2019
15/04/2019;11:38:00;COM VÍTIMA;IPSEP;AV RECIFE;ATROPELAMENTO;;;;1;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
15/04/2019;11:29:00;SEM VÍTIMA;BOA VIAGEM;RUA FRANCISCO DA CUNHA;ABALROAMENTO TRANSVERSAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2019
15/04/2019;12:03:00;SEM VÍTIMA;SANTO AMARO;RUA TREZE DE MAIO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;;2019
15/04/2019;13:13:00;SEM VÍTIMA;CASA AMARELA;AV NORTE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
15/04/2019;13:19:00;COM VÍTIMA;BOA VIAGEM;RUA FELIX DE BRITO E MELO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;R-6a;;2019
15/04/2019;14:20:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Placas Pare;;2019
15/04/2019;14:39:00;SEM VÍTIMA;TORRE;RUA CONDE DE IRAJA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
15/04/2019;14:41:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Incompleta;Seca;Mal conservada;;Outras;60 km/h;2019
15/04/2019;14:45:00;SEM VÍTIMA;COELHOS;RUA PAULINO DE ANDRADE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
15/04/2019;14:54:00;SEM VÍTIMA;MADALENA;RUA BENFICA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;30 km/h;2019
15/04/2019;14:55:00;COM VÍTIMA;CORDEIRO;AV PROFESSOR ESTEVAO FRANCISCO DA COSTA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;2;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;Outras;;2019
15/04/2019;15:06:00;SEM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
15/04/2019;15:25:00;SEM VÍTIMA;MANGABEIRA;AV NORTE;COLISÃO;3;;;;;;;;0;;;;;;;;;;2019
15/04/2019;16:20:00;SEM VÍTIMA;BOA VISTA;AV MONTEVIDEU;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
15/04/2019;16:59:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
15/04/2019;17:15:00;SEM VÍTIMA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
15/04/2019;17:34:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2019
15/04/2019;18:02:00;COM VÍTIMA;SANTO ANTÔNIO;RUA PRINCESA IZABEL;ABALROAMENTO LONGITUDINAL;2;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;2019
15/04/2019;18:09:00;SEM VÍTIMA;TORRE;RUA ALBERTO PAIVA;ABALROAMENTO TRANSVERSAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
15/04/2019;18:18:00;SEM VÍTIMA;ILHA DO RETIRO;EST DOS REMEDIOS;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
15/04/2019;18:34:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ITACARI;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2019
15/04/2019;18:59:00;SEM VÍTIMA;DOIS UNIDOS;RUA PADRE CICERO;COLISÃO TRASEIRA;1;;;;;1;;1;0;;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Não há placas;;2019
15/04/2019;20:05:00;SEM VÍTIMA;CORDEIRO;RUA GOMES TABORDA;CHOQUE;1;;;;;;;;0;;;;;;;;;;2019
15/04/2019;22:08:00;COM VÍTIMA;GRAÇAS;RUA ALBERTO PAIVA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;R-6a;;2019
15/04/2019;22:30:00;COM VÍTIMA;TEJIPIÓ;AV DR JOSE RUFINO;COLISÃO;1;;;;;1;;;2;;;;;;;;;;2019
16/04/2019;06:31:00;COM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;COLISÃO TRASEIRA;1;;;;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
16/04/2019;07:17:00;SEM VÍTIMA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;60 km/h;2019
16/04/2019;07:36:00;SEM VÍTIMA;CAXANGÁ;RUA RIBEIRO PESSOA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
16/04/2019;07:39:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;ATROPELAMENTO;2;;;;;;;;1;;;;;;;;;;2019
16/04/2019;08:21:00;SEM VÍTIMA;AFOGADOS;RUA AUGUSTO CALHEIROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
16/04/2019;08:22:00;SEM VÍTIMA;TEJIPIÓ;AV DR JOSE RUFINO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
16/04/2019;08:50:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
16/04/2019;08:51:00;SEM VÍTIMA;MADALENA;RUA JOAO IVO DA SILVA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
16/04/2019;08:55:00;SEM VÍTIMA;SANTO ANTÔNIO;RUA SIQUEIRA CAMPOS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;40 km/h;2019
16/04/2019;09:14:00;SEM VÍTIMA;MADALENA;RUA REAL DA TORRE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
16/04/2019;09:44:00;COM VÍTIMA;HIPÓDROMO;RUA DONA ELVIRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Outros;Não existe;Outras;;2019
16/04/2019;09:47:00;SEM VÍTIMA;ENCRUZILHADA;AV NORTE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
16/04/2019;09:48:00;SEM VÍTIMA;SÃO JOSÉ;RUA VIDAL DE NEGREIROS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
16/04/2019;09:55:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
16/04/2019;09:59:00;SEM VÍTIMA;BOA VIAGEM;AV DES JOSE NEVES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2019
16/04/2019;10:28:00;SEM VÍTIMA;CAMPO GRANDE;RUA DR MACHADO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Incompleta;Seca;Mal conservada;Faixa de pedestre;Não há placas;;2019
16/04/2019;10:28:00;SEM VÍTIMA;BOA VIAGEM;RUA SETUBAL;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
16/04/2019;10:43:00;SEM VÍTIMA;ESTÂNCIA;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
16/04/2019;11:15:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
16/04/2019;11:52:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
16/04/2019;12:21:00;SEM VÍTIMA;PINA;AV HERCULANO BANDEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
16/04/2019;12:24:00;COM VÍTIMA;TAMARINEIRA;RUA GOMES COUTINHO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;R-4b;30 km/h;2019
16/04/2019;12:35:00;SEM VÍTIMA;CAXANGÁ;RUA EMILIANO BRAGA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;;2019
16/04/2019;13:26:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
16/04/2019;13:40:00;SEM VÍTIMA;TORRE;RUA JOSE BONIFACIO;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
16/04/2019;15:32:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ENGENHEIRO OTAVIO ARANTES;ABALROAMENTO LONGITUDINAL;1;;;;;;;;0;;Bom;Não existe;Não existente;;Mal conservada;Não existe;Não há placas;;2019
16/04/2019;15:51:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
16/04/2019;15:55:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
16/04/2019;15:55:00;SEM VÍTIMA;VÁRZEA;AV PROFESSOR MORAES REGO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;;2019
16/04/2019;15:58:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2019
16/04/2019;16:10:00;SEM VÍTIMA;TORRE;RUA JOSE BONIFACIO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
16/04/2019;16:26:00;COM VÍTIMA;JIQUIÁ;RUA SAO MIGUEL;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
16/04/2019;16:46:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2019
16/04/2019;16:58:00;SEM VÍTIMA;ÁGUA FRIA;RUA DAS MOCAS;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
16/04/2019;17:14:00;SEM VÍTIMA;VÁRZEA;AV CAXANGA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2019
16/04/2019;18:22:00;COM VÍTIMA;CÓRREGO DO JENIPAPO;RUA DAS FLORES;COLISÃO;1;1;;;;;;;2;;;;;;;;;;2019
16/04/2019;18:27:00;SEM VÍTIMA;BOA VIAGEM;RUA JOSE MOREIRA LEAL;CHOQUE VEÍCULO PARADO;3;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;;Não existe;Não há placas;;2019
16/04/2019;18:39:00;SEM VÍTIMA;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2019
16/04/2019;18:52:00;COM VÍTIMA;IPUTINGA;RUA N S DA SAUDE;ATROPELAMENTO;;1;;1;;;;;1;;;;;;;;;;2019
16/04/2019;19:04:00;SEM VÍTIMA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
16/04/2019;19:06:00;SEM VÍTIMA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
16/04/2019;19:27:00;SEM VÍTIMA;JORDÃO;RUA DR ANDRADE LYRA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
16/04/2019;20:34:00;SEM VÍTIMA;AFOGADOS;RUA DA PAZ;CHOQUE VEÍCULO PARADO;1;;;;2;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
16/04/2019;21:02:00;SEM VÍTIMA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2019
16/04/2019;22:52:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;2019
17/04/2019;01:34:00;SEM VÍTIMA;BAIRRO DO RECIFE;AV MARQUES DE OLINDA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
17/04/2019;06:09:00;SEM VÍTIMA;SANTO ANTÔNIO;RUA IMPERADOR PEDRO SEGUNDO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;;2019
17/04/2019;06:13:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Chuvoso;Intermitente;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;;;2019
17/04/2019;06:38:00;SEM VÍTIMA;IPSEP;AV RECIFE;COLISÃO TRASEIRA;2;;;;;;;;0;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2019
17/04/2019;07:02:00;COM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
17/04/2019;07:59:00;COM VÍTIMA;DOIS IRMÃOS;RUA MANUEL DE MEDEIROS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Outras;;2019
17/04/2019;09:37:00;SEM VÍTIMA;CORDEIRO;AV INACIO MONTEIRO;ABALROAMENTO TRANSVERSAL;2;;;;;;;1;0;;Bom;Com defeito;Incompleta;Seca;Perfeito estado;Faixa de retenção;Não há placas;;2019
17/04/2019;09:43:00;COM VÍTIMA;BONGI;TRV ESTRADA DO BONGI;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2019
17/04/2019;10:36:00;SEM VÍTIMA;SANTO ANTÔNIO;PRC DA REPUBLICA;COLISÃO;1;2;;;;;;;0;;;;;;;;;;2019
17/04/2019;11:16:00;SEM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
17/04/2019;11:18:00;SEM VÍTIMA;JAQUEIRA;RUA DO FUTURO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;40 km/h;2019
17/04/2019;11:22:00;SEM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
17/04/2019;12:04:00;SEM VÍTIMA;SANCHO;RUA APRIGIO GUIMARAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;2019
17/04/2019;12:32:00;SEM VÍTIMA;SANTO ANTÔNIO;RUA BARAO DA VITORIA;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
17/04/2019;12:39:00;COM VÍTIMA;CIDADE UNIVERSITÁRIA;AV PROFESSOR LUIZ FREIRE;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;2019
17/04/2019;12:40:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;20 km/h;2019
17/04/2019;12:43:00;SEM VÍTIMA;ESPINHEIRO;RUA QUARENTA E OITO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Não existe;Outras;;2019
17/04/2019;13:05:00;COM VÍTIMA;SÃO JOSÉ;C SANTA RITA;TOMBAMENTO;;1;;;;;;;1;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Mal conservada;Não existe;Outras;;2019
17/04/2019;13:06:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2019
17/04/2019;13:13:00;SEM VÍTIMA;BOA VIAGEM;RUA PROFESSOR JOAO MEDEIROS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
17/04/2019;13:34:00;SEM VÍTIMA;SANTO ANTÔNIO;AV MARQUES DE OLINDA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
17/04/2019;13:36:00;SEM VÍTIMA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2019
17/04/2019;13:37:00;SEM VÍTIMA;MADALENA;RUA BENFICA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
17/04/2019;13:46:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2019
17/04/2019;14:47:00;SEM VÍTIMA;MADALENA;RUA BENFICA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
17/04/2019;15:01:00;SEM VÍTIMA;IMBIRIBEIRA;RUA MURITIBA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Não existente;Seca;Perfeito estado;;Não há placas;;2019
17/04/2019;15:53:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
17/04/2019;15:57:00;SEM VÍTIMA;SANTO AMARO;RUA DR JOAQUIM ARRUDA FALCAO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2019
