codigo;razao_social;inscricao_estadual;uf;municipio
27376411000132;KT ENGENHARIA E COMPONENTES ELETRONICOS LTDA;87345750;RJ;RIO DE JANEIRO
6245071000130;ALIVIO - CLINICA DE FISIOTERAPIA E FONOAUDIOLOGIA LTDA - ME;745548800108;DF;BRASILIA
73264251000157;HEXAGONO QUIMICA E EQPS. EIRELI - EPP;84908991;RJ;RIO DE JANEIRO
5637139000164;MARCELO DOS SANTOS BARBOSA - EPP;206208900111;SP;BARUERI
26988501000111;ASSOCIACAO MEDICA DO CORPO CLINICO DO HOSPITAL PRONTONORTE;732121400142;DF;BRASILIA
22065938000122;CCK COMERCIAL EIRELI;257869042;SC;BLUMENAU
69069904000170;CORTICAL COMERCIO E PRODUTOS CIRURGICO LTDA;582340199114;SP;RIBEIRAO PRETO
34597955001323;WHITE MARTINS GASES INDSNORTE LTDA;151450706;PA;BELEM
9211999000192;VISIONARIA COMERCIO E SERVICOS EM GERAL LTDA;78495677;RJ;RIO DE JANEIRO
10648539000296;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TEC. DO SUL DE MG;15562360152;MG;MUZAMBINHO
33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;103684468;GO;ANÁPOLIS
17464362000136;PHENIX COMERCIO E SERVICOS EM GERAL EIRELI;79848069;RJ;RIO DE JANEIRO
6048539000105;SH INFORMATICA LTDA.;283297182;MS;DOURADOS
26392234000115;RVA BRASILIA CONSTRUCOES LTDA EPP;778666100129;DF;BRASILIA
8692553000164;ETP - EQUIP TERAP PERSONALIZADOS COM LTDA - ME;10332160025;MG;BELO HORIZONTE
28729029000128;RBR COMERCIO & TRANSPORTE EIRELI;105430900160;AC;RIO BRANCO
50046291000127;EMPÓRIO FAHL LTDA EPP;671390916119;SP;SUMARE
40095452000119;SAULO AMORIM DE OLIVEIRA 00068345151;108216209;GO;GOIANIA
11777162000157;BASIS TECNOLOGIA DA INFORMACAO S.A.;760596900110;DF;BRASILIA
14062549000115;H3D SOLUCOES DE TELEINFORMATICA LTDA EPP;758182400189;DF;BRASILIA
43586321000122;CANDANGO ATACAREJO DIST. E COM. VAREJISTA DE ELETRO. LTDA;808524600135;DF;BRASILIA
4392834000140;TAC COMERCIAL DE ALIMENTOS E SERVICOS LTDA;55442299;BA;SALVADOR
40315132000127;C R LADIKA SERVICOS DE APOIO LTDA;9087509858;PR;TELEMACO BORBA
3790072000178;COOP.DOS AGRICULTORES E PEC.DA REG.DO BAIXO ACRE;101041000174;AC;RIO BRANCO
7628070000138;INDUSTRIA E COMERCIO COLCHOES ORTHOVIDA LTDA EPP;2094201130023;MG;CURVELO
17856676000184;ENERGIZA ENGENHARIA EIRELI;775239600165;DF;BRASILIA
91824383000178;ASTOR STAUDT COMERCIO DE PRODUTOS EDUCATIVOS EIRELI;470023171;RS;FELIZ
4224699000124;ORTO&CLÍNICA MOREIRA TELLES S/C;741873600187;DF;BRASÍLIA
10626575000178;COMSUP COMERCIAL DE ALIMENTOS EIRELI;78701030;RJ;RIO DE JANEIRO
696483000100;DIAMANTINA COMERCIO E SERVICOS EIRELI - ME;773426900170;DF;BRASILIA
18720938000141;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;ISENTO;MG;BELO HORIZONTE
34588179000161;ERMES L BIAZUS JUNIOR COMERCIO ATACADISTA E VAREJO;284420654;MS;CAMPO GRANDE
40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;284563501;MS;CAMPO GRANDE
33518624000154;TECHNAV SOLUÇÕES EM EQUIP. E COM. ATACAD.E VAREJISTA EIRELI;11424724;RJ;RIO DE JANEIRO
23226700000102;IRMAOS LORENZETTI COMERCIO DE FRUTAS E VERDURAS LTDA;257754180;SC;CONCORDIA
10851944000126;MANA COMERCIO DE ALIMENTOS;283933399;MS;CAMPO GRANDE
7432517001251;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;492558345111;SP;OSASCO
9219009000162;FAL COMERCIO DE ALIMENTOS E EQUIPAMENTOS EIRELI;340113081;RS;CRUZ ALTA
12505744000147;GMX COMERCIO DE ALIMENTOS LTDA;80216346;BA;SALVADOR
20119311000181;COOP REG PROD TRAB RUR ECON FAM;23469790060;MG;JUIZ DE FORA
22772312000156;H & G INDUSTRIA DE ALIMENTOS LTDA;204316910;RN;NATAL
87456562000637;JOSAPAR JOAQUIM OLIVEIRA S/A PARTICIPACOES;930279247;RS;PELOTAS
6191680000154;ALTAJAN COM DE PROD DE CONS EIRELLI;63564207;BA;SALVADOR
5373654000184;CENTRO DE CIRURGIA DIGESTIVA DO DF LTDA - EPP;746876900174;DF;BRASILIA
2429547000132;JOMHEDICA NORTE PRODUTOS MED. HOSP.LTDA;962690775;RS;PORTO ALEGRE
22226476000854;COOPERATIVA AGRARIA DE MACHADO LIMITADA;3900787100744;MG;MACHADO
35820448003070;WHITE MARTINS GASES INDUSTRIAIS LTDA;1866164490190;MG;CONTAGEM
52828936000109;BRAILE BIOMEDICA IND. COM. REPRES. LTDA.;647108504113;SP;SAO JOSE DO RIO PRETO
24942732000169;INSTIT DE MED NUCLEAR E END DE BRAS LTDA;732967300129;DF;BRASILIA
12992115000199;INSTITUTO DE CATARATA DE BRASILIA LTDA;756247800171;DF;BRASILIA
19791896000526;SUPERGASBRAS ENERGIA LTDA;733401200249;DF;BRASILIA
14455551000154;BAP DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA ME;79515671;RJ;RIO DE JANEIRO
14485215000154;COMERCIAL COIMBRENSE LTDA ME;18589080064;MG;COIMBRA
28753796000172;ISOFAR INDUSTRIA E COM DE PROD QUIMICOS LTDA;81702470;RJ;DUQUE DE CAXIAS
14622930000191;BALDO E CIA LTDA;21313974;BA;EUNAPOLIS
6974302000147;W R MONTE SIAO DISTRIBUIDORA DE ALIMENTOS EIRELI LTDA;77801260;RJ;NITERÓI
28787127000111;SHIGEMOTO & CIA LTDA EPP;284251321;MS;CAMPO GRANDE
2016542000188;DIAG PRIME COM. E DISTRIB. DE PRODUTOS CIENTIFICOS EIRELI;85846779;RJ;RIO DE JANEIRO
4996048000152;NAVIZO MATERIAIS ELETR. E SERV EM EQUIP DE INFO LTDA.;77533346;RJ;RIO DE JANEIRO
4714121000156;IRMAOS SANTOS DIAS FRUTAS E LEGUMES LTDA.;77258086;RJ;RIO DE JANEIRO
72381189001001;DELL COMPUTADORES DO BRASIL LTDA;748241245113;SP;HORTOLANDIA
20483193000196;BRASIDAS EIRELI - ME;257418180;SC;BLUMENAU
49324221000104;FRESENIUS KABI BRASIL LTDA;206278216110;SP;BARUERI
42202333000143;POSTO E GARAGEM DAS NACOES LTDA;81782393;RJ;RIO DE JANEIRO
61602199002409;CIA ULTRAGAZ S/A;283236191;MS;CAMPO GRANDE
7133384000160;MEDICAL HEALTH COMERCIO, SERV. E IMPORTACAO LTDA;77862544;RJ;RIO DE JANEIRO
64799539001026;TECNOSET INFORMATICA PROD. E SERVS. LTDA;206449650110;SP;BARUERI
402552000550;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN/SP;110670880110;SP;SAO PAULO
6998177000105;BRAZPEL COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA LTDA;745958200119;DF;BRASILIA
22081733000130;VALESK CONSTRUÇÕES COMERCIO E REPRESENTAÇÕES LTDA;771434300156;DF;BRASILIA
42874373000131;PROPULSE COMUNICACAO E PUBLICIDADE LTDA;807229400157;DF;BRASILIA
13322188000136;JOÃO FRANCISCO DUARTE ME;17406790058;MG;ITAJUBÁ
5731550000102;WEBMED SOLUCOES EM SAUDE LTDA;3672418940021;MG;JUIZ DE FORA
2956455000100;MARTELL COMERCIO DE PRODUTOS HOSPITALARES LTDA;75859686;RJ;RIO DE JANEIRO
3638381000127;COMERCIAL E SUPRIMENTOS RIBEIRO LTDA;620666510066;MG;BELO HORIZONTE
18768894000120;COMERCIAL MINAS BRASILIA EIRELI;765523500105;DF;BRASILIA
14552112000160;E COMERCIO E DISTRIBUICAO LTDA;18650880088;MG;BELO HORIZONTE
15361478000114;ALFAMA INDUSTRIA E COMERCIO DE DESCARTAVEIS LTDA;79635308;RJ;GUAPIMIRIM
32597740000143;URBANA SERVICOS DE PUBLICIDADE LTDA;789727100153;DF;BRASILIA
29372000302;GE HEALTHCARE DO BRASIL COM E SERV P/ EQUIP. MED HOSPIT LTDA;206278712113;SP;BARUERI
3841575000125;RICK & DEIA 40 GRAUS COMERCIO DE AGUAS E BEBIDAS LTDA;76197555;RJ;RIO DE JANEIRO
33453598036586;RAIZEN S.A.;251777383;SC;JOINVILLE
18209557000100;JR PORTELLA  COMERCIO DE ACESSORIOS E SE   EIRELI;119493271115;SP;SAO PAULO
31170338000115;DF ELETROTECNICA COM. MANUT. E LOC. DE EQUIP. ELET. EIRELI;787182900185;DF;BRASILIA
12794208000109;JL MUCK COMÉRCIO DE ALIMENTOS LTDA;240428315;RS;CANOAS
8080291000187;TFF CONSTRUCOES E MONTAGENS LTDA;10484880004;MG;PATOS DE MINAS
10612812000141;STR ENERGIA COMERCIO DE MATERIAIS ELETRICOS EIRELI;490049575;RS;FREDERICO WESTPHALEN
73373243000149;REFISERVI REFEICOES INDUSTRIAIS LTDA;85475525;RJ;RIO DE JANEIRO
17155342000345;LOJA ELETRICA LTDA;620146640283;MG;BELO HORIZONTE
8310365000124;VENTURA COMERCIO DE INFORMATICA EIRELI;82582190;ES;VILA VELHA
2729859000161;CYLINDER COMERCIO E SERVIÇOS LTDA.-EPP;115233568116;SP;SAO PAULO
61602199015730;CIA ULTRAGAZ S/A;1070078062;PR;ARAUCARIA
4345762000180;REY-GLASS COML E SERV. EIRELI - EPP;116151991119;SP;SAO PAULO
1046114000135;COPYMITA COM REP DE SERVICOS LTDA;69667586;CE;FORTALEZA
23627163000102;KELLY ALVES VAZ DIAS EIREILI - ME;106492659;GO;FORMOSA
17249095000184;FRIOMINAS MAQUINAS REPRESENTACOES LTDA;620016460048;MG;BELO HORIZONTE
10432571000159;COPATT COMERCIO E SERVICOS PERSONALIZADOS LTDA - EPP;751197400115;DF;BRASILIA
54516661006649;JOHNSON JOHNSON BR ICPSLTDA;796688307115;SP;GUARULHOS
5415327000148;ITEST MEDICAO E AUTOMACAO LTDA;116529196115;SP;SAO PAULO
36181473000180;BIDDEN COMERCIAL LTDA.;9083918028;PR;CURITIBA
10560380000172;GOIAS QUIMICA COMERCIO DE APARELHOS CIENTIFICOS LTDA ME;104582030;GO;ANAPOLIS
17992596000156;MARLUCE BEZERRA DOS SANTOS LORENCONE;9074312311;PR;PARANAGUA
33025449000163;SVB COMERCIO DE PRODUTOS EM GERAL EIRELI;11385923;RJ;RIO DE JANEIRO
30490772000110;LIFECENTER COMÉRCIO DE PRODUTOS PARA SAÚDE EIRELI;963796810;RS;PORTO ALEGRE
31864187000103;REZIDUALL TRATAMENTO DE RESIDUOS LTDA;788442300105;DF;BRASILIA
24905234000146;COOPERATIVA DOS MEDICOS ANESTESIOLOGISTAS DO DF;732334800199;DF;BRASILIA
33781055004980;FARMANGUINHOS - FUNDAÇÃO OSWALDO CR;77832149;RJ;RIO DE JANEIRO
52556578000122;ELGIN S A;454030240112;SP;MOGI DAS CRUZES SÃO PAULO
73362410000156;CLOVIS LUIZ SCHONS PECAS;9012366822;PR;GUARAPUAVA
2626340000158;ART MEDICA COMERCIO E REP. DE PROD. HOSPITALARES LTDA.;62683896;CE;EUSEBIO
3237583004405;COPAGAZ DISTRIBUIDORA DE GAS S/A;83804513;RJ;DUQUE DE CAXIAS
3863885000140;CLINICA DR EVERALDO MAIA LTDA;741109100133;DF;BRASILIA
22215128000105;INOVA PRINT SOLUCOES EM IMPRESSAO LTDA;771575400122;DF;BRASILIA
11637221000191;PROMOVENDO COM. E REPRES. DE MATERIAL HOSP. LTDA;78995734;RJ;RIO DE JANEIRO
11310685000270;PETROGAS LOGISTICA COMERCIAL GLP EIRELI;163083673;PB;JOAO PESSOA
3746938000143;BRS SP SUPRIMENTOS CORPORATIVOS LTDA;799061402111;SP;SAO BERNARDO DO CAMPO
36819537000125;THARLYANA DE OLIVEIRA 11279639458;88294382;PE;PAULISTA
4108499000106;ANIL LAB 1288 C REPRESENTACOES LTDA;77166009;RJ;RIO DE JANEIRO
28591670000149;VETSUL COMERCIO DE MEDICAMENOS EIRELI;963712373;RS;PORTO ALEGRE
4930429000481;PHADIA DIAGNOSTICOS;256682380;SC;ITAJAI
4519915000169;ENDOGASTRUS CLINICA DE ENDOSCOPIA DIGESTIVA;742428900100;DF;BRASILIA
14870692000133;COMBATE COMERCIO DE EXTINTORES EIRELI;759585000128;DF;BRASILIA
39067921000107;FM DEODORO DE CEREAIS LTDA;84023159;RJ;RIO DE JANEIRO
78126950001126;MICROSENS S/A;83184848;ES;CARIACICA
24774241000156;MEDEVICES PRODUTOS MEDICOS E HOSPITALARES LTDA;140821405111;SP;SAO PAULO
22226476002393;COOPERATIVA AGRARIA DE MACHADO LIMITADA;3900787102232;MG;MACHADO
21860768000105;W SANTOS CHAVES;53648048;AM;TABATINGA
2924519002135;HY-LINE DO BRASIL LTDA (INC. NOVO MUNDO);1699956410396;MG;UBERLANDIA
34923455000109;DANUBIO CESARION ARAUJO DE CARVALHO  ME;196530075;PI;PICOS
3237583005711;COPAGAZ DISTRIBUIDORA DE GAS S/A;628188980799;MG;IBIRITE
10428698000102;INSTITUTO ODONTOLOGICO COELHO MARTINS SS LTDA;751194600199;DF;BRASILIA
58426628000133;SAMTRONIC INDUSTRIA E COMERCIO LTDA;112068380115;SP;SAO PAULO
396504000172;CLINICA DE OTORRINOLARINGOLOGIA E AUDIOLOGIA LTDA;735333400183;DF;BRASILIA
30426527000143;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;121147474110;SP;SANTO ANDRE
39546072000174;CEARA JR COM DE ACESSORIOS PARA AUTOS LTDA ME;86082144;RJ;NITEROI
5925340000147;GENESYS COMERCIAL LTDA;78322683;RJ;RIO DE JANEIRO
11325273000122;LUIZ A DA ROSA FRUTAS;1130152003;RS;SANTO ÂNGELO
4086552000115;BIOPLASMA PROD P/LAB. E CORRELATOS LTDA-EPP;741580100121;DF;BRASILIA
16743543000139;POSTERARI ASSESSORIA TÉCNICA EIRELI;23637070090;MG;UBERABA
12477490000281;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;83532714;ES;SERRA
61186490000157;EDITORA FTD S.A.;104639530113;SP;SAO PAULO
26355949000106;OKK SOLUCOES COMERCIAIS LTDA - ME;799025930111;SP;SAO BERNARDO DO CAMPO
***.020.002-**;HC PNEUS S/A;731791900201;DF;BRASILIA
2639570000151;SOLPACK LTDA;588012412110;SP;RIO DAS PEDRAS
1520390000193;MADRIMED PRODUTOS MEDICOS LTDA;85870661;RJ;RIO DE JANEIRO
37066347000147;FISIOCENTRO CENTRO FISIOTERAPIA S/S LTDA;732121100181;DF;BRASILIA
7592441000179;A CLINICA VIVER - CLINICA DE IMAGENS MEDICAS LTDA;747014300134;DF;BRASILIA
4523992000192;MEDICAL HOSP ASSESSORIA E SERVIÇOS LTDA;10593490002;MG;BELO HORIZONTE
10221304000132;AZTER SOLUCOES LTDA;770238000104;DF;BRASILIA
40159576000110;D-MED MAT MED LABORATORIAL LTDA;84747831;RJ;RIO DE JANEIRO
10521132000112;LEG - PECAS PARA VEICULOS COM E SERV LTDA - ME;633678330115;SP;SANTOS
28235692000176;JC MENDES TECNOLOGIA DA INFORMAÇÃO - ME;795865793117;SP;CAMPINAS
29782551000136;MEIPAD INFO LTDA;637438636114;SP;SAO CARLOS
16617470000139;COMERCIAL MOREIRA E MARTINS LTDA - ME;20053240073;MG;VICOSA
6205427000102;SULCLEAN SERVICOS LTDA;1090296905;RS;SANTA MARIA
88774922000105;SUPERMERCADO LINASSI EIRELI;340025310;RS;CRUZ ALTA
11755157000143;MARIA ERMINDA DA SILVA CHAVEZ ME;53976371;AM;TABATINGA
31394583000106;SALUS FISIOTERAPIA LTDA;787639100112;DF;BRASILIA
649756000166;HOBRASIL HOSPITAIS OFTALMOLOGICOS DO BRASIL LTDA;732123200124;DF;BRASILIA
63505812000109;ROBEVALDO ALVES LIMA ME;194204200;PI;TERESINA
102285000171;DIAGNOSTICO CLINICA DE IMAGENS MEDICAS;732491800102;DF;BRASILIA
18736328000136;ZADYR FELIPE EIRELI;202927873;RN;EXTREMOZ
53775862000152;INSTRUTHERM INSTRUMENTOS DE MEDICAO LTDA;111093664118;SP;SAO PAULO
5271920000168;JS MAQUINAS & EQUIPAMENTOS LTDA - ME;6861912250038;MG;TEOFILO OTONI
18472579000150;COMSABOR COMERCIO DE ALIMENTOS LTDA - ME;9063778025;PR;PATO BRANCO
830498000110;ATACADAO DAS TINTAS LTDA;629516700046;MG;BELO HORIZONTE
3508097000217;REDE NACIONAL DE ENSINO E PESQUISA - RNP;795438273115;SP;CAMPINAS
6267047000100;D J MATERIAL DE CONSTRUCAO LTDA EPP;200968696;RN;NATAL
351210000124;PERKINELMER DO BRASIL LTDA;114287804113;SP;SAO PAULO
20938594000193;IURI COELHO SERAFINI ME;83053018;ES;COLATINA
9400339000150;WILZANEIDE PEIXOTO BORGES DANTAS;202115763;RN;NATAL
36706134000170;PATRICIA MIRANDA COMERCIO E ASSESSORIA LTDA;36962230044;MG;BELO HORIZONTE
38033882000164;CLINICA DE DOENCAS RENAIS DE TAGUATINGA;733091000174;DF;BRASILIA
2942995000135;OTOCENTER- CENTRO DE OTORRINOLARINGOLOGIA E DIAGNOSTICO LTDA;739276300157;DF;BRASILIA
15140859000173;INTERPLACAS LTDA ME;48483907;PE;PETROLINA
8459968000192;RADIO NATAL REIS MAGOS LTDA EPP;200692534;RN;NATAL
9376051000197;ÔNIX COMÉRCIO DE PRODUTOS ODONTOLÓGICOS EIRELI;78669446;RJ;RIO DE JANEIRO
20900592000105;ELETROSIA MATERIAL ELETRICO LTDA - ME;769345300175;DF;BRASILIA
38174001972;FUNDACAO UNIVERSIDADE DE BRASILIA;733966700970;DF;BRASILIA
740696000192;PMH PRODUTOS MEDICOS HOSPITALARES LTDA;733209300125;DF;BRASILIA
5427387000180;COMUNICA - AGENCIA DE COMUNICACAO EIRELI;744072200150;DF;BRASILIA
27088431000108;FILIPE AUGUSTO DRUMOND SOARES - ME;83240616;ES;SERRA
34333903000106;FL COMERCIO ATACADISTA DE ARTIGOS DE USO PESSOAL E DOMESTICO;83990690;PE;RECIFE
31503963000131;LOJA DO LABORATORIO EIRELI;32755250011;MG;BETIM
5307143000164;PHOCUS SERVICOS E REPRESENTACOES LTDA;66727731;CE;FORTALEZA (CE)
6698091000590;AUTOPEL AUTOMACAO COMERCIAL E INFORMATICA LTDA.;623038037114;SP;SANTANA DE PARNAIBA
2483088000175;JULIANO LUCIO FRANCISCATTO DO AMARAL;1090240772;RS;SANTA MARIA
38438581000110;CARLOS AUGUSTO NASCIMENTO PEREIRA 06162526682;38383360037;MG;SABARA
1644731003743;CTIS TECNOLOGIA LTDA;241150027116;SP;CAJAMAR
1644731004472;CTIS TECNOLOGIA LTDA;118873559110;SP;SÃO PAULO
113110000160;COMERCIAL EQIP LTDA;194293688;PI;TERESINA
13137748000182;COMERCIAL BRISTON EIRELI - ME;688167630111;SP;TAUBATE
1088055000168;SOBRAL CHAVES E CARIMBOS LTDA;282956654;MS;CAMPO GRANDE
14027834000103;AUTO POSTO PROJETO ECOEFICIENTE LTDA;219026345110;SP;BOITUVA
14699859000145;ASSOCIACAO DOS PRODUTORES RURAIS DE LIMOEIRO DE ANADIA;ISENTO;AL;LIMOEIRO DE ANADIA
27003242000195;CLIFFONO CLÍNICA DE FISIOTERAPIA E FONOAUDIOLOGIA LTDA. ME;779705800198;DF;BRASÍLIA
7250898000103;ELITE MATERIAIS DE CONSTRUÇÃO LTDA.;963071793;RS;PORTO ALEGRE
13725656000113;REAL PREMIUM COMERCIO DE RELOGIOS E ACESSORIOS LTA;146111482117;SP;SAO PAULO
31868626000148;V R M REPRESENTACAO COMERCIAL - EIRELI;11797563;RJ;ANGRA DOS REIS
29832182000149;INOVATTI COMÉRCIO E TURISMO LTDA - ME;798283387115;SP;SOROCABA
10798130000175;EDITORA JORNAL DO COMMERCIO LTDA;616460;PE;RECIFE
10820186000189;NBB COMERC. DE EQUIPAMENTOS DE INFO. LTD;260180897118;SP;CATANDUVA
14263869000133;FRESH FOOD COMERCIO DE GENEROS ALIMENTICIOS LTDA;79488631;RJ;RIO DE JANEIRO
61418141000113;INDUSTRIA GRAFICA BRASILEIRA LTDA.;206055226115;SP;BARUERI
24113871000180;G B LEITE COMÉRCIO E MERCEARIA;11957307;RJ;RIO DE JANEIRO
804488000100;DRS ADMINISTRACAO DE ESTOQUES LTDA;148703874114;SP;SAO PAULO
22346981000166;COMERCIAL CAMARGO ORTIZ EIRELI - ME;688350504111;SP;TAUBATE
8828997000184;COMERCIO DE COMBUSTIVEIS VISSOTO LTDA EPP;9041523406;PR;CATANDUVAS
14607609000804;JETFLY REVENDEDORA DE COMBUSTIVEIS LTDA;284330485;MS;CAMPO GRANDE
13628137000137;LUZCOLOR INDUSTRIA E COMERCIO LTDA;17712950024;MG;MURIAE
10586940000168;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;82615900;ES;VITORIA
28411519000181;DANIELA FREITAS E URSULA POTI CLINICAS ASSOCIADAS LTDA;782265100142;DF;BRASILIA
26471164000190;COOPERATIVA MISTA DE PRODUTORES - COOMP BRASIL;106759647;GO;GOIANIA
9238496000100;WA EQUIPAMENTOS E SERVICOS LTDA;283660694;MS;CAMPO GRANDE (MS)
38329458000161;BIOMED DISTRIBUIDORA DE MEDICAMENTOS LTDA;390186880;RS;ERECHIM
43000508000100;OSMAR BALBINO COMERCIO E IMPORTACOES;310901235118;SP;FRANCA
24380578002980;WHITE MARTINS GASES INDUSTRIAIS NE LTDA;29043723;BA;CAMACARI
4768702000170;ENGEMIL - ENGENHARIA, EMPREEND.,MANUTENCAO E INSTALA. LTDA;742831000139;DF;BRASILIA
4056257000116;ADVANCE ELEVADORES LTDA;962835617;RS;PORTO ALEGRE
20929241000127;ALFREDA ALIMENTOS E SERVIÇOS EIRELI - ME;769322500178;DF;BRASÍLIA
4690530000160;J E S COML. DE ALIM. LTDA;742674800109;DF;BRASILIA
1689989000155;OTORHYNUS CLINICA LTDA;736933900134;DF;BRASILIA
35257760000163;LAB VISION PRODUTOS LABORATORIAIS LTDA;9083057286;PR;CURITIBA
561264000114;PAULO GALVAO RADIOLOGIA ORAL LTDA;735277200170;DF;BRASILIA
14355554000116;COOPERATIVA DOS AGRICULTORES FAMILIARES DE UBERLANDIA;18458040034;MG;UBERLANDIA
27119367000185;PEDRO SABINO DA COSTA NETO ME;162900678;PB;LAGOA SECA
60501293000112;EDITORA REVISTA DOS TRIBUNAIS LTDA;103555500111;SP;SÃO PAULO
15079623000179;HABIL COMERCIO E SERVICOS DE REFORMAS E MANUTENCAO PREDIAL L;759915100139;DF;BRASILIA
***.201.010-**;ALGENE SCALCO;101044470;RS;BENTO GONÇALVES
90347840000703;TK ELEVADORES BRASIL LTDA;620118520066;MG;BELO HORIZONTE
11758108000164;SERVMED COMERCIO E SERVIÇO DE LOCA. DE EQUIP. HOSP. LTDA ME;39969720;PE;OLINDA
5788360000113;BAHIA CESTAS LTDA ME;103456380;BA;SALVADOR
2994717000121;LOCADORA MARTINS E OLIVEIRA EIRELI;763067100131;DF;BRASILIA
9480494000123;CUTELARIA IPE LTDA;9043791904;PR;SERTANOPOLIS
97546325000106;SBM COM. E SERV. EM TELECOM. E INFORMATICA EIRELI - ME NIRE:;757939900198;DF;BRASILIA
2520320000106;JP IRRIGACAO LTDA;3517408800053;MG;JANAUBA
88587357006604;COOPERATIVA SANTA CLARA LTDA;260045322;RS;CARLOS BARBOSA
4957650000180;AMAZONGAS DISTRIBUIDORA DE GLP LTDA;41765834;AM;MANAUS
2846684000172;TECNISUB INDUSTRIA E COMERCIO EIRELI;253837812;SC;SAO JOSE
34274233026322;VIBRA ENERGIA S.A;41580893;AM;MANAUS
33618396000194;FABRICIO RACHADEL COSTA;260082902;SC;SAO JOSE
10580711000136;INEB - INSTITUTO DE NEFROLOGIA DE BRASILIA LTDA;751543000140;DF;BRASILIA
33761636000105;ALFEMA DOIS MERCANTIL CIRURGICA LTDA;282617868;MS;CAMPO GRANDE
35820448016482;WHITE MARTINS GASES INDUSTRIAIS LTDA;1070213296;PR;ARAUCARIA
44734671000151;CRISTALIA PROD. QUIM. FARMACEUTICOS LTDA;374007758117;SP;ITAPIRA
5352726000107;SYSTEMSCOPY LTDA;152276823;PA;ANANINDEUA
27764200000177;CB DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS S/A;87362388;RJ;CARDOSO MOREIRA
78931474000497;REDISUL INFORMATICA LTDA;748898300222;DF;BRASILIA
23465762000169;PIER COFFEE BR SERVICES & FACILITIES LTDA;140131152117;SP;SAO PAULO
85388320000113;JM COMERCIO E PRESTACAO DE SERVICOS LTDA;252536193;SC;CAPIVARI DE BAIXO
29106685000137;COMERCIAL H10 EIRELI ME;83369970;ES;CARIACICA
***.915.150-**;ANTONIO CARLOS MENEGOTTO REBELLO;101054963;RS;BENTO GONÇALVES
10230480001960;FERREIRA COSTA   CIA. LTDA.;21577560;PE;RECIFE
1213005000165;ENGENHO D'AGUA COMERCIO DE BEBIDAS LTDA;22326936;PE;RECIFE
29412918000120;MALTACARE DISTRIBUIDORA EIRELI-MATRIZ;284271527;MS;CAMPO GRANDE
11224676000185;AMG BRASIL S.A.;14537760060;MG;NAZARENO
77488005000130;POSTO BOA VISTA LTDA 1;9023200160;PR;PONTA GROSSA
1472532000194;CLINICA ODONTOLOGICA PALHARES LTDA - ME;736475600172;DF;BRASILIA
1165267000100;CS CS COMERCIO E SERVICOS EIRELI;77965220;RJ;RIO DE JANEIRO
5452889000161;CELLTRION HEALTHCARE DISTR DE PROD FARMAC DO BRASI;239023059117;SP;CAIEIRAS
11291550000123;JASA CONSTRUÇÕES E COMERCIO LTDA;104602228;GO;MINACU
5849850000182;UBRASPETRO COM DE DERIV. DE PETROLEO LTDA;103682074;GO;GOIANIA
34274233017927;VIBRA ENERGIA S.A;54245613;AM;SAO GABRIEL DA CACHOEIRA
9374422000363;PANIFICADORA SAO MIGUEL LTDA 03;200403079;RN;NATAL
706146000157;INSTITUTO SECANHO DE SAUDE BUCAL SS LTDA - EPP;735536300116;DF;BRASILIA
30680100000177;JTH COMERCIO LTDA;11856640;RJ;RIO DAS OSTRAS
32196811000104;PINHO CLIMATIZACAO LTDA;258948485;SC;SAO JOSE
9370244000130;DEFENDER CONSERVACAO E LIMPEZA EIRELI;749926000184;DF;BRASILIA
802909000163;MARLEDES JOSE HILARIO;290554730;TO;PALMAS
10653264000106;J MACEDO PEREIRA;762102600176;DF;BRASILIA
21518354000100;EXCLUSIVA PRIME 85 EIRELI ME;106181998;GO;GOIANIA
10682187000104;TRULY TECNOLOGIA E INOVACAO LTDA;751748100180;DF;BRASILIA
73638629000135;JOAO C BARCELLOS & CIA LTDA - ME;1090283633;RS;SANTA MARIA
91358788000168;FOCO ENGENHARIA ELETRICA E COMERCIO LTDA;1100035548;RS;SANTA ROSA
3179994000143;WM WORLD MEDICAL IMPORT. E EXPORTACAO LTDA;75868286;RJ;RIO DE JANEIRO
11165617000183;VOX DISTRIBUIDORA E COMERCIO DE MATERIAIS LTDA;78856505;RJ;RIO DE JANEIRO
30248567000142;INTERTEC CIENTIFICA SERVICOS E COM DE PROD DE SAUDE LTDA;11196853;RJ;RIO DE JANEIRO
19776912000188;FEDERACAO DE COOPERATIVAS DA AGRICULTURA FAMILIAR E ECONOMIA;204047226;RN;NATAL
